event_id,source,title,url,publish_time,author,content,heat
228,央视网,前三季度跨省异地就医直接结算惠及1.7亿人次,https://news.cctv.com/2024/10/30/ARTIExJyQCuizlKHJ3MXAvmC241030.shtml,2024-10-30 06:26:42,央视网,记者从国家医保局获悉今年前三季度全国跨省异地就医直接结算运行基本平稳惠及参保群众17亿人次减少资金垫付142969亿元较2023年同期分别增长101142937,15000.0
229,央视网,焦点访谈：纯血鸿蒙 万物智联,https://news.cctv.com/2024/10/29/ARTIZel7HqfGDYNOVERHmljM241029.shtml,2024-10-29 22:50:35,央视网,10月22日我国首个国产移动操作系统——华为原生鸿蒙操作系统正式发布成为苹果iOS和安卓系统后全球第三大移动操作系统这个操作系统前后经历了近10年的更迭用10年走完别人30年的路那么这条自主可控之路到底是怎么走出来的,15000.0
230,央视网,海口全市中小学明日复课，幼儿园明早继续停园,https://news.cctv.com/2024/10/29/ARTIPm059cFbJUWOZTQUTe3l241029.shtml,2024-10-29 22:10:06,央视网,目前潭美残留云团和冷空气对我市的影响逐步减弱气象部门已于10月29日20时49分将暴雨红色预警信号变更为暴雨橙色预警信号海口市防汛防风防旱指挥部于29日21时将防汛防风Ⅱ级应急响应降至Ⅲ级应急响应经综合研判决定全市中小学明日10月30日正常上课幼儿园明日早上继续停园具体复园时间另行通知,15000.0
231,央视网,习近平同芬兰总统斯图布会谈,https://news.cctv.com/2024/10/29/ARTIBNP3mV3XJUd5jXABknO8241029.shtml,2024-10-29 22:06:32,央视网,10月29日下午国家主席习近平在北京人民大会堂同来华进行国事访问的芬兰总统斯图布举行会谈,15000.0
232,央视网,四川遂宁一城管殴打业主？官方通报：停职处理,https://news.cctv.com/2024/10/29/ARTIZ1gHp7ZvhHc29rmcBTk7241029.shtml,2024-10-29 21:39:48,央视网,四川遂宁市河东新区联合调查组通报10月29日网传遂宁市河东新区城管执法人员殴打他人视频引起网民广泛关注,15000.0
233,央视网,“芝麻团子”憨态可掬 “落日飞天”美景再现 绿水青山间唱响生态“幸福曲”,https://news.cctv.com/2024/10/29/ARTI47DfyYSVhFJ5Rc1RbInS241029.shtml,2024-10-29 20:49:25,央视网,近日四川阿坝州松潘县林业和草原局的巡护人员在收集整理白羊自然保护区野外监测相机时发现两只野生大熊猫同框嬉戏的画面,15000.0
234,央视网,亮眼数据+“硬核”科技+重大工程 多维度感受中国经济“脉动”,https://news.cctv.com/2024/10/29/ARTIA9b1RuzVuCcBQqiYaTGc241029.shtml,2024-10-29 20:45:07,央视网,商务部最新数据显示前三季度我国电子商务持续健康发展积极促进消费平稳增长推动产业数字化转型加快新技术研发应用深化国际经贸合作,15000.0
235,央视网,神舟十九号载人飞船发射窗口确定 航天员乘组亮相,https://news.cctv.com/2024/10/29/ARTI88jLEnuj3NEcpxMC1L4G241029.shtml,2024-10-29 20:42:19,央视网,今天10月29日神舟十九号载人飞行任务新闻发布会在酒泉卫星发射中心举行计划于10月30日4时27分发射神舟十九号载人飞船乘组三名航天员集体亮相,15000.0
236,央视网,前三季度物流运行稳中向好 运行质效提升,https://news.cctv.com/2024/10/29/ARTIqJ2g3Rp3TA2BukxRo4Ge241029.shtml,2024-10-29 20:37:27,央视网,中国物流与采购联合会今天10月29日发布今年前三季度全国社会物流总额2582万亿元同比增长56,15000.0
237,央视网,独家视频丨习近平：我愿同你一道 引领中芬两国加强战略合作 弘扬友好传统,https://news.cctv.com/2024/10/29/ARTIT15NjICaBsnXaCX9hvWK241029.shtml,2024-10-29 20:33:52,央视网,10月29日下午国家主席习近平在北京人民大会堂同来华进行国事访问的芬兰总统斯图布举行会谈,15000.0
238,央视网,玉麦焕新颜,https://news.cctv.com/2024/10/29/ARTIOd5lnSiUxR38v7oTZqIO241029.shtml,2024-10-29 20:07:50,央视网,西藏山南市玉麦乡一度是一家三口撑起的三人乡桑杰曲巴老人和女儿卓嘎央宗几十年在此为国守边如今记者走进玉麦乡看到家家户户迎风飘扬的五星红旗和来往忙碌的行人车辆深切感受到这座边陲小城旅游业发展居民生活条件改善的脚步玉麦已焕新颜,15000.0
239,央视网,数读中国 | 增长6%！从创新指数“上扬”看高质量发展活力勃发,https://news.cctv.com/2024/10/29/ARTILiRk8FkfA6w7p4d6fhXP241029.shtml,2024-10-29 20:00:49,央视网,增长6从创新指数上扬看高质量发展活力勃发,15000.0
240,央视网,放手干事 担当作为——广大党员、干部学习贯彻党的二十届三中全会精神奋战改革发展一线,https://news.cctv.com/2024/10/29/ARTIAZoPeh2yajSx7r7SmIqs241029.shtml,2024-10-29 19:59:06,央视网,党的二十届三中全会审议通过中共中央关于进一步全面深化改革推进中国式现代化的决定擘画了进一步全面深化改革的壮阔蓝图全会召开以来习近平总书记主持召开重要会议研究部署重大改革举措深入基层考察调研要求各地各部门紧密结合实际因地制宜主动作为推动全会精神贯彻落实,15000.0
241,央视网,中国人登陆月球锚定2030年前 各项研制建设工作正在全面推进,https://news.cctv.com/2024/10/29/ARTIlDpyfKWufgNoIQoUYMjQ241029.shtml,2024-10-29 19:56:12,央视网,神舟十九号载人飞行任务新闻发布会29日上午在酒泉卫星发射中心召开发言人介绍锚定2030年前实现中国人登陆月球的目标工程全线正在全面推进各项研制建设工作,15000.0
242,央视网,“China Travel”好评不断 中国已具备亚洲顶级旅游目的地一切条件,https://news.cctv.com/2024/10/29/ARTI9F2ZM1YgWc2wDy6NNcYM241029.shtml,2024-10-29 19:47:16,央视网,中国大门常打开开放怀抱等你来随着便利人员往来措施不断优化中国游持续火热英国媒体近日报道称中国已具备成为亚洲顶级旅游目的地的一切条件,15000.0
243,央视网,习近平同赞比亚总统希奇莱马就中赞建交60周年互致贺电,https://news.cctv.com/2024/10/29/ARTIF97Wp8P3szQUeamvCdu2241029.shtml,2024-10-29 19:36:38,央视网,10月29日国家主席习近平同赞比亚总统希奇莱马互致贺电庆祝两国建交60周年,15000.0
244,央视网,习近平致电祝贺柬埔寨国王西哈莫尼登基20周年,https://news.cctv.com/2024/10/29/ARTIobDUFEC3DAITY46ds2x9241029.shtml,2024-10-29 19:32:36,央视网,10月29日国家主席习近平致电柬埔寨国王西哈莫尼祝贺他登基20周年,15000.0
245,央视网,万亿元冰雪产业再迎利好 “冷”冰雪拉动“热”经济成为发展新引擎,https://news.cctv.com/2024/10/29/ARTIZoc0MUI8rm5jZNJexTe4241029.shtml,2024-10-29 19:28:47,央视网,近日召开的国务院常务会议提出要进一步扩大冰雪运动群众基础提升冰雪经济全产业链发展水平推动冰雪经济成为新的增长点,15000.0
246,央视网,习近平在省部级主要领导干部学习贯彻党的二十届三中全会精神专题研讨班开班式上发表重要讲话,https://news.cctv.com/2024/10/29/ARTI3IxWAPkDQPq3cFfhBtmT241029.shtml,2024-10-29 19:23:35,央视网,省部级主要领导干部学习贯彻党的二十届三中全会精神专题研讨班29日上午在中央党校国家行政学院开班中共中央总书记国家主席中央军委主席习近平在开班式上发表重要讲话强调要把学习贯彻党的二十届三中全会精神不断引向深入引导全党全国人民坚定改革信心更好凝心聚力推动改革行稳致远,15000.0
247,央视网,亚冬会竞赛组织工作顺利开展 “尔滨”诚意满满做好迎客准备,https://news.cctv.com/2024/10/29/ARTISdprGIFtQRZo39yc7XPd241029.shtml,2024-10-29 19:22:33,央视网,10月29日国务院新闻办公室举行新闻发布会亚冬会组委会相关负责人介绍第九届亚冬会将于2025年2月7日至14日在哈尔滨市举办10月30日将迎来倒计时100天目前竞赛组织工作按计划顺利开展总体进度符合预期,15000.0
248,央视网,二十届中央第四轮巡视对象公布,https://news.cctv.com/2024/10/29/ARTI3oKhGNSTUFPAV2ATWaWD241029.shtml,2024-10-29 19:10:43,央视网,经党中央批准二十届中央第四轮巡视将对中央宣传部中央精神文明建设办公室中央统战部中央网络安全和信息化委员会办公室中央台湾工作办公室中央党校国家行政学院中央党史和文献研究院中国外文出版发行事业局人民日报社求是杂志社光明日报社中国日报社经济日报社科技日报社中国浦东干部学院中国井冈山干部学院中国延安干部学院中央社会主义学院中华全国总工会中国共产主义青年团中央委员会中华全国妇女联合会中国文学艺术界联合会中国作家协会中华全国归国华侨联合会中华全国新闻工作者协会中华全国台湾同胞联谊会中国宋庆龄基金会中华全国工商业联合会国家民族事务委员会文化和旅游部国家广播电视总局新华通讯社中国社会科学院中央广播电视总台国家文物局等34家单位党组织开展常规巡视,15000.0
249,央视网,中美这场会，透露了中国经济政策新动向,https://news.cctv.com/2024/10/29/ARTIoLfmuvAxI8Ly3JFSabj3241029.shtml,2024-10-29 18:54:42,央视网,26日财政部官网发布了一则消息中国财政部副部长廖岷在美国华盛顿出席世界银行国际货币基金组织年会期间与美国财政部副部长尚博共同主持召开中美经济工作组第六次会议,15000.0
250,央视网,中印就边境问题达成解决方案，如何实现的？,https://news.cctv.com/2024/10/29/ARTI7DKBKRaowQWcYRmYw4op241029.shtml,2024-10-29 18:50:05,央视网,当地时间10月23日中印两国领导人在金砖峰会期间举行双边会见会见中对于中印近期就解决边境地区有关问题取得重要进展两位领导人予以积极评价,15000.0
251,央视网,下一站，星辰大海,https://news.cctv.com/2024/10/29/ARTIL0OTPTDjjoX1xsl0bsaB241029.shtml,2024-10-29 18:32:22,央视网,神舟十九号载人飞船发射在即从大漠戈壁到浩瀚星河从神舟五号到神舟十九号二十多年来24名航天员从酒泉卫星发射中心出征太空这几天总台报道团队在发射场通过延时摄影的方式记录下星空轨迹致敬从未止步的中国航天人,15000.0
252,央视网,把思政课锻造成“金课”（有的放矢）,https://news.cctv.com/2024/10/29/ARTIqzZl9VmhEcb7JSZaMhNR241029.shtml,2024-10-29 18:01:58,央视网,教育是强国建设民族复兴之基习近平总书记在全国教育大会上对不断加强和改进新时代学校思想政治教育提出重要要求思政课是落实立德树人根本任务的关键课程是我国对青少年学生进行思想政治教育的主渠道主阵地新征程上要守正创新推动思政课建设内涵式发展让思政课真正成为一门金课,15000.0
253,央视网,香港多管齐下吸引内地游客——“感受香港的独特韵味与风情”,https://news.cctv.com/2024/10/29/ARTISLZI5NOUA4DfcZW9y8JL241029.shtml,2024-10-29 17:58:44,央视网,截至10月中旬今年内地访港客入境已超2700万人次比去年同期大增35内地作为香港旅游市场的最大客源地一直是香港各界关注的重点香港特区行政长官李家超在近日发布的新一份施政报告中明确透露将推出多项促进旅游业发展的措施吸引内地旅客来港香港旅游业界也正面向内地游客策划推出更有香港味道的深度旅游产品,15000.0
254,央视网,“稳”有支撑 “进”有动力 四季度经济回升向好态势有望进一步巩固,https://news.cctv.com/2024/10/29/ARTIV4o4of0tBxBpXUtnETav241029.shtml,2024-10-29 17:56:46,央视网,国家发展改革委宏观经济研究院10月28日举办宏观经济形势研讨会专家认为我国当前经济恢复更加巩固工业生产内部循环基础物资等经济基础更加扎实新质生产力更加活跃四季度经济回升向好的态势有望得到进一步巩固,15000.0
255,央视网,一座“油城”的绿色转型（绿色转型新图景）,https://news.cctv.com/2024/10/29/ARTIJTZPQQkCuhy9rZQSz4sD241029.shtml,2024-10-29 17:55:43,央视网,近年来克拉玛依依托地理环境资源政策等方面优势积极探索传统资源型城市绿色低碳转型之路2023年成为全国首批碳达峰试点城市,15000.0
256,央视网,中国经济样本观察·县域样本篇丨义乌：“世界超市”何以“长红”？,https://news.cctv.com/2024/10/29/ARTITwyk4pYgMn4s8M49FPq6241029.shtml,2024-10-29 17:43:27,央视网,在全球贸易版图上被誉为世界超市的义乌举足轻重——这座浙江小县城一头连着230多个国家和地区一头连着210多万家中国制造企业,15000.0
257,央视网,198个项目签约 合同签约额超230亿元 第31届农高会成果丰硕、亮点频出,https://news.cctv.com/2024/10/29/ARTIw8NuJKtHzOGjZQMzqM0c241029.shtml,2024-10-29 17:31:58,央视网,为期5天的第31届中国杨凌农业高新科技成果博览会10月29日闭幕记者从第31届杨凌农高会组委会了解到本届农高会共签约项目198个合同签约额23007亿元展馆内销售额超过1亿元,15000.0
258,央视网,时政快讯丨习近平同芬兰总统斯图布会谈,https://news.cctv.com/2024/10/29/ARTI7f3G0z6Mf3vzBrxXwzVA241029.shtml,2024-10-29 17:28:13,央视网,10月29日下午国家主席习近平在北京人民大会堂同来华进行国事访问的芬兰总统斯图布举行会谈​,15000.0
259,央视网,设计精妙 揭秘长征二号F载人火箭的32把“锁”,https://news.cctv.com/2024/10/29/ARTIpERIw4DonHegnaQqj6tH241029.shtml,2024-10-29 17:20:01,央视网,作为我国唯一的一型载人火箭为了保证航天员的安全长征二号F火箭身上有着其他火箭所不具备的精妙设计研制团队告诉我们长征二号F火箭的整流罩里藏着32把锁,15000.0
260,央视网,穿戈壁、跨荒原 新疆和硕牲畜冬季转场场面壮观 上演活力“大片”,https://news.cctv.com/2024/10/29/ARTIhtARyEMmedAad8OkhV9G241029.shtml,2024-10-29 17:14:56,央视网,眼下新疆巴州和硕县的十五万头只牲畜正在进行冬季转场来看报道,15000.0
261,央视网,文化中国行 | 传承古法技艺 点燃传统建筑文化灿烂光辉,https://news.cctv.com/2024/10/29/ARTIKA7exEBxZdXEWwRRsFze241029.shtml,2024-10-29 17:08:44,央视网,琉璃称为低温铅釉陶是一种常用于古代宫殿等建筑的装饰材料琉璃建筑将中国传统陶瓷文化和建筑文化有机结合起来成为一种具有浓厚民族特色和文化内涵的建筑形式琉璃烧制技艺在2008年列入第二批国家级非物质文化遗产名录今天的文化中国行一起走进北京门头沟琉璃渠村了解北京琉璃烧制技艺传承的故事,15000.0
262,央视网,壮丽金秋醉游人｜一年好景君须记 最是橙黄橘绿时,https://news.cctv.com/2024/10/29/ARTInwJz1AjDOb3tEgTwdP1Z241029.shtml,2024-10-29 17:06:27,央视网,10月28日清晨位于山西省永济市的鹳雀楼呈现壮美的平流雾景观整个鹳雀楼矗立在云雾中一层层薄雾缓缓流动拂过鹳雀楼宛若仙境随着太阳的升起雾气逐渐散去鹳雀楼也慢慢揭开了它的面纱据了解当暖湿空气平流到较冷的下垫面上下部冷却就会形成平流雾,15000.0
263,央视网,国家气候中心：预计11月份我国大部地区气温较常年同期偏高,https://news.cctv.com/2024/10/29/ARTIIS0B6D5KpSEAC5o61EOq241029.shtml,2024-10-29 16:59:39,央视网,10月29日中国气象局召开11月新闻发布会国家气候中心副主任贾小龙介绍预计11月份我国大部地区气温较常年同期偏高内蒙古中东部东北华北北部华东南部华中东部及西藏青海西南部新疆南部等地明显偏高,15000.0
264,央视网,“智”绘“丰”景 穰穰满家 科技赋能为希望的田野绘就稻香金秋,https://news.cctv.com/2024/10/29/ARTIXyZ0Fgip7SZVcjhANqNS241029.shtml,2024-10-29 16:43:34,央视网,连日来吉林省延边州各地抢抓天气晴好的有利时机调派了9000多台套收割机有序推进秋收工作目前延边州的秋收任务已完成过半,15000.0
265,央视网,国家防总针对海南、福建启动防汛防台风四级应急响应,https://news.cctv.com/2024/10/29/ARTIw7D3jYS1jSe2J0AvDVEi241029.shtml,2024-10-29 16:31:14,央视网,今年第21号台风康妮于10月29日上午加强为台风级中央气象台29日发布台风蓝色预警,15000.0
266,央视网,海南多地积极应对台风“潭美”影响 保通保畅保安全,https://news.cctv.com/2024/10/29/ARTITAWkcgqDs7FJdfFRyWTM241029.shtml,2024-10-29 16:24:26,央视网,受台风潭美残涡和冷空气影响海南多地强风雨持续海南10月29日将防汛防风应急响应提升至Ⅱ级,15000.0
267,央视网,关于公示第34届中国新闻奖、第18届长江韬奋奖评选结果的公告,https://news.cctv.com/2024/10/29/ARTIiVEDwxrKBD08cVkCTxOn241029.shtml,2024-10-29 16:12:13,央视网,由中华全国新闻工作者协会主办的第34届中国新闻奖第18届长江韬奋奖评选结果自今日起在中国记协微信公众号中国记协网公示本届拟获奖作品378件其中特别奖4件一等奖75件二等奖111件三等奖188件长江韬奋奖拟获奖人员中长江系列10位韬奋系列10位同时公示本届中国新闻奖长江韬奋奖评选细则和评委审核委员名单,15000.0
268,央视网,居民“菜篮子”供应充足 批发价、零售价均出现一定程度回落,https://news.cctv.com/2024/10/29/ARTIPXEVPZagITfSwGppr6lj241029.shtml,2024-10-29 16:02:26,央视网,这段时间随着秋季蔬菜大量上市浙江各大市场蔬菜供应充足价格出现回落,15000.0
269,央视网,唯美、神奇、绿色……用镜头记录“精彩” 一起走进世界园艺博览会,https://news.cctv.com/2024/10/29/ARTIOhHCrkZ2J3RrUy1veSXu241029.shtml,2024-10-29 15:53:28,央视网,持续186天六个多月的2024年成都世界园艺博览会28日闭幕总台记者用镜头记录了其中的精彩过程和难忘瞬间一起去看看,15000.0
270,央视网,学习《决定》每日问答丨如何理解建立新污染物协同治理和环境风险管控体系,https://news.cctv.com/2024/10/29/ARTIt7REJQUhf6pM1QM32fdW241029.shtml,2024-10-29 15:47:14,央视网,中共中央关于进一步全面深化改革推进中国式现代化的决定提出建立新污染物协同治理和环境风险管控体系这对深化相关领域改革深入推进新污染物协同治理和环境风险管控提出了明确要求,15000.0
271,央视网,壮大耐心资本 助力培育新质生产力（政策解读·金融支持高质量发展②）,https://news.cctv.com/2024/10/29/ARTINtzLHkhksufIi1gS313g241029.shtml,2024-10-29 15:44:25,央视网,为鼓励发展创业投资培育壮大耐心资本国家金融监督管理总局近日发布通知将金融资产投资公司股权投资试点范围扩大至18个城市并适当放宽股权投资金额和比例限制完善考核机制政策有何亮点金融资产投资公司如何发挥自身优势更好支持科技创新,15000.0
272,央视网,神舟家族“太空接力”成常态 中国空间站永远值得期待,https://news.cctv.com/2024/10/29/ARTI2uby2LBMBnvOgpeBiJod241029.shtml,2024-10-29 15:37:09,央视网,神舟十九号载人飞船发射后将与神舟十八号乘组实现中国空间站的第五次太空会师从神舟十四号到神舟十九号两年6个乘组每一次空间站的热情相拥都印证了中国空间站任务的向前推进,15000.0
273,央视网,“弘扬延安精神”,https://news.cctv.com/2024/10/29/ARTIOSd0LglQh88sdHIGOYSz241029.shtml,2024-10-29 15:32:52,央视网,延安是中国革命的圣地新中国的摇篮老一辈革命家和老一代共产党人在延安时期培育形成的延安精神是我们党的宝贵精神财富,15000.0
274,央视网,外交部：对美方发布对华投资限制规则强烈不满 已提出交涉,https://news.cctv.com/2024/10/29/ARTIrNvnyxlS3N123puyQH8A241029.shtml,2024-10-29 15:08:45,央视网,10月29日外交部发言人林剑主持例行记者会,15000.0
275,央视网,近距离探访“登天塔” 中国航天梦从这里起飞,https://news.cctv.com/2024/10/29/ARTIStczlXZYAxVj2MVDnyff241029.shtml,2024-10-29 14:57:59,央视网,在酒泉卫星发射中心即将发射神舟十九号船箭组合体的发射塔架也是我国载人航天事业的功勋塔架从神舟一号到神舟十八号这里见证了中国载人航天的历史央视记者日前也登上了这座发射塔架我们一起去感受一下中国航天梦起飞的地方,15000.0
276,央视网,众鸟和鸣尽展生态之美 珍稀动物频频“入镜”彰显环境保护成效,https://news.cctv.com/2024/10/29/ARTIztRoBuBFRBz0a4M2tnqb241029.shtml,2024-10-29 14:54:30,央视网,随着气温下降在兴凯湖黑龙江密山境内的水面及附近区域秋季候鸟迁徙高峰来临众多鸟类在这里休息觅食为继续南迁补充能量,15000.0
277,央视网,“硬核”科技力量助力新疆棉“七十二变” 为幸福生活增光添彩,https://news.cctv.com/2024/10/29/ARTIfJt2KP5fHFwJFFP22Fdy241029.shtml,2024-10-29 14:38:45,央视网,说起棉花大家想到最多的是被褥衣物其实棉花又被称为植物之王它的主副产品都有着较高的利用价值比如说棉花籽棉花秸秆它们也都能生产出多种高附加值产品10月29日的系列报道新疆棉织新篇让我们跟随记者的镜头去新疆了解这些不为众人知的棉花新用途,15000.0
278,央视网,第十五届中国航展首批境外参展飞机模型抵达珠海,https://news.cctv.com/2024/10/29/ARTI8uuKYRiioDXZ0cvswnJP241029.shtml,2024-10-29 14:37:47,央视网,10月29日上午一批来自法国美国等国家的飞机模型发动机模型等航展物资顺利抵达广东珠海洪湾码头在拱北海关所属湾仔海关关员的监管下该批物资顺利完成口岸验放运往航展布展现场,15000.0
279,央视网,国产大飞机C919新增上海虹桥往返山西太原航线,https://news.cctv.com/2024/10/29/ARTIpimajljxX359ADVqYLlX241029.shtml,2024-10-29 14:36:41,央视网,10月27日一架满载乘客的国产大飞机C919平稳降落在山西太原武宿国际机场标志着太原也加入了C919商业通航的城市行列,15000.0
280,央视网,政策支持“生育友好”可感可及 助力我国人口高质量发展,https://news.cctv.com/2024/10/29/ARTI3vQ2FYId3NP3l3QgJg4n241029.shtml,2024-10-29 14:34:58,央视网,10月28日国务院办公厅发布关于加快完善生育支持政策体系推动建设生育友好型社会的若干措施以下简称若干措施对健全人口发展支持和服务体系有效降低生育养育教育成本做出部署,15000.0
281,央视网,国家防总针对海南福建两省启动防汛防台风四级应急响应,https://news.cctv.com/2024/10/29/ARTIkMLCa4x30dGLsINDvWNO241029.shtml,2024-10-29 14:26:17,央视网,根据国家防汛抗旱应急预案及有关规定国家防汛抗旱总指挥部10月29日12时针对海南福建两省启动防汛防台风四级应急响应并派出工作组赴海南协助指导,15000.0
282,央视网,“码”上监管 全国已归集药品耗材追溯码数据超31亿条,https://news.cctv.com/2024/10/29/ARTIzxjLscYQ5QKZuRRNHOxf241029.shtml,2024-10-29 14:23:46,央视网,如何辨别假药或者回流药如果不慎买到了假药或者回流药如何有效固定证据并主张赔偿今年4月起国家医保局开始实施医保药品耗材追溯码信息采集工作截至10月28日全国已归集药品耗材追溯码数据超过31亿条涉及近30万家定点医疗机构近50万家定点零售药店,15000.0
283,央视网,“名额+金额”双提升，最新国家奖助学金政策来了！,https://news.cctv.com/2024/10/29/ARTIAhAcz9L89DLtydITn5nc241029.shtml,2024-10-29 14:12:13,央视网,财政部教育部人力资源社会保障部印发通知调整了高等教育阶段和高中阶段国家奖助学金政策,15000.0
284,央视网,透过数据看第九届亚冬会筹办情况 多国运动员即将相约“尔滨”,https://news.cctv.com/2024/10/29/ARTIcxpWuQwHpND9Qb5mkPLX241029.shtml,2024-10-29 14:08:30,央视网,国务院新闻办公室10月29日上午举行新闻发布会介绍哈尔滨亚冬会筹办情况,15000.0
285,央视网,乘组一心、天地一心 新时代中国载人航天事业蓬勃发展,https://news.cctv.com/2024/10/29/ARTIi7E8jDeacWgQQPAIaWdQ241029.shtml,2024-10-29 14:01:54,央视网,10月29日上午神舟十九号载人飞行任务举行新闻发布会经任务总指挥部研究决定中国瞄准10月30日4时27分发射神舟十九号载人飞船,15000.0
286,央视网,存量和增量政策协同发力 物流业延续企稳回升态势、活跃度持续提升,https://news.cctv.com/2024/10/29/ARTIfCMpnwrJxCVTB7Te83qe241029.shtml,2024-10-29 14:01:16,央视网,中国物流与采购联合会10月29日公布今年前三季度物流运行数据今年以来国民经济运行总体平稳稳中有进在存量和增量政策的协同作用下物流运行延续企稳回升态势,15000.0
287,央视网,324米！我国科学家在普若岗日冰原成功钻取全球中低纬度冰川最长冰芯,https://news.cctv.com/2024/10/29/ARTIvvuh02oNjsosYF4beiUB241029.shtml,2024-10-29 13:49:02,央视网,位于西藏自治区那曲市双湖县境内的普若岗日冰原是青藏高原上最厚的冰川科考现场今日传来新进展我国科学家打破世界纪录在此钻取了全球中低纬度冰川最长的冰芯长达324米,15000.0
288,央视网,从前三季度批发和零售业向好数据看中国经济发展“新”亮点,https://news.cctv.com/2024/10/29/ARTIQ3DnpyOSjhvWOz2ixVSh241029.shtml,2024-10-29 12:44:42,央视网,记者从商务部了解到今年以来现代商贸流通体系建设加快推进我国批发和零售业发展总体向好,15000.0
289,央视网,国家医保局：18省份已将共济范围扩大至近亲属,https://news.cctv.com/2024/10/29/ARTIyOuyz2UuKJqes4JNzzet241029.shtml,2024-10-29 12:34:34,央视网,据国家医保局网站消息2021年国办印发文件将职工医保个人账户使用范围从职工本人扩大到其参加基本医保的配偶父母子女今年1—9月职工医保个人账户共济金额达305亿元今年7月底国办再次印发文件进一步将职工医保个人账户共济亲属的范围由配偶父母子女扩大至其参加基本医保的近亲属目前18个省份及四川半数统筹区已将共济范围扩大,15000.0
290,央视网,多个“小伙伴”加盟空间站 神十九乘组对太空生活充满期待,https://news.cctv.com/2024/10/29/ARTIy4WDN9UDC8xK3gFwK80k241029.shtml,2024-10-29 12:32:18,央视网,神舟十九号乘组三名航天员对即将迎来的六个月太空生活充满期待三位航天员介绍还有几位有意思的小伙伴将与他们共度太空生活,15000.0
291,央视网,振奋人心！梦舟、登月服、月球车……都在路上 中国载人登月任务最新进展公布,https://news.cctv.com/2024/10/29/ARTIc7zu4ohSokv3YGGFUBAq241029.shtml,2024-10-29 12:07:49,央视网,目前中国载人月球探测工程登月阶段任务取得了哪些新进展在今天的神舟十九号载人飞行任务新闻发布会上中国载人航天工程新闻发言人林西强进行了介绍,15000.0
292,央视网,第七届进博会“特许审批”政策释放红利 确保展品即到即查、即查即放,https://news.cctv.com/2024/10/29/ARTIEksrdjCYT8Dl8dv13hkX241029.shtml,2024-10-29 12:02:27,央视网,第七届进博会将于11月5日至10日在上海举办近日一批来自澳大利亚的牛油果享受进博会特许审批政策顺利入境参展,15000.0
293,央视网,水稻秋收忙、果园飘香、海鲜满舱 金秋“丰”景美如画展现万千气象,https://news.cctv.com/2024/10/29/ARTIvNHWnd8ONOHWmy5R1GX2241029.shtml,2024-10-29 11:56:22,央视网,来关注各地秋收进展这几天江苏泰州270多万亩水稻已经成熟近两万台农机开足马力齐上阵助力秋收高质高效,15000.0
294,央视网,交通运输部：前三季度完成交通固定资产投资2.7万亿元,https://news.cctv.com/2024/10/29/ARTIgAggQNJFKZkNP59rMZud241029.shtml,2024-10-29 11:44:41,央视网,据交通运输部网站消息前三季度交通运输经济运行总体平稳稳中有进货运量港口货物吞吐量跨区域人员流动量等主要指标均实现增长,15000.0
295,央视网,一揽子增量政策落实落地在一线 有效推动经济稳定向上、结构向优,https://news.cctv.com/2024/10/29/ARTIIDvhK73tYHvDhXjNLFly241029.shtml,2024-10-29 11:28:28,央视网,一揽子增量政策提出加快推动重大改革举措落地记者从国家发展改革委了解到针对我国电力市场不统一市场化交易水平较低等问题将加快推进电力市场建设近日省间电力现货市场转入正式运行标志着全国统一电力市场建设迈出重要一步来看记者在青海甘肃等地的调研,15000.0
296,央视网,强动能 促发展 增信心 一批重大工程建设“如火如荼”加速推进,https://news.cctv.com/2024/10/29/ARTITVeOm1ZlPWX7rqbkesdZ241029.shtml,2024-10-29 11:27:11,央视网,近日全国多个重点工程建设迎来新节点,15000.0
297,央视网,不要“卒”不及防 这些脑卒中认识误区要避开,https://news.cctv.com/2024/10/29/ARTIEz9D5ygIuiLhBYLnJqGG241029.shtml,2024-10-29 11:08:51,央视网,10月29日是第19个世界卒中日脑卒中又称中风主要指脑部血管堵塞或破裂导致的突发脑组织损伤包括脑梗死和脑出血近日随着天气转凉脑卒中患者明显增多记者跟随急救人员记录了多起抢救过程,15000.0
298,央视网,与历届相比，本届亚冬会有何新变化？官方解答,https://news.cctv.com/2024/10/29/ARTIG2e2uA2B9RaHGAWoKRQJ241029.shtml,2024-10-29 11:05:13,央视网,国务院新闻办公室举行新闻发布会介绍哈尔滨亚冬会筹办情况,15000.0
299,央视网,以信仰信念信心为时代新人“铸魂”,https://news.cctv.com/2024/10/29/ARTIWQtGgPQlX4ktTsdBGVqZ241029.shtml,2024-10-29 10:59:49,央视网,立德树人关系党的事业后继有人关系国家前途命运习近平总书记在2024年9月召开的全国教育大会上强调要坚持不懈用新时代中国特色社会主义思想铸魂育人实施新时代立德树人工程这为新时代学校思想政治教育改革创新指明了前进方向提出了新的更高要求,15000.0
300,央视网,积势蓄势，借势乘势（现场评论）,https://news.cctv.com/2024/10/29/ARTIYpWmqsohKb8RIEEngl3G241029.shtml,2024-10-29 10:58:25,央视网,南海之滨的鱼养进青藏高原的湖是不是天方夜谭对广东省第十批援藏工作队林芝米林市珠海工作组副组长林浩生来说这可不是拍脑袋的冲动而是经过充分调研实践论证的结果也是高原水产养殖产业化发展的努力尝试,15000.0
