event_id,source,title,url,publish_time,author,content,like_count,share_count,comment_count,read_count
75,腾讯网,74岁 正是该闯的年纪,https://view.inews.qq.com/a/20241031V035P000,2024-10-31 10:45:33,新闻哥,,108.0,31.0,13.0,
76,腾讯网,点赞过亿的全网最牛游戏主播自曝直播话术诀窍：提前看粉丝的评论找灵感,https://view.inews.qq.com/a/20241029V06FMW00,2024-10-29 16:23:14,来场复盘局,,27.0,16.0,6.0,
77,腾讯网,《小巷人家》：冲着闫妮蒋欣追剧，却被小演员圈粉！小林栋哲太可爱了,https://view.inews.qq.com/a/20241031A04IBK00,2024-10-31 12:42:44,第一滴露珠,正在热播的年代剧《小巷人家》你看了没有？如果没看，建议赶紧看，因为真的——超好看！      已经好久没看过这么温馨欢乐的年代剧了，《小巷人家》的剧情，没有狗血和悬浮，描绘的都是那个年代朴素的人和事....,16.0,16.0,6.0,6683.0
78,腾讯网,2024王者荣耀共创之夜杀疯了！沈腾杨幂跳舞助阵周深，鞠婧祎舞台超甜,https://view.inews.qq.com/a/20241029V080K100,2024-10-29 18:25:26,小唧音乐,,24.0,4.0,7.0,
79,腾讯网,《春花焰》大结局全员be，眉林大婚后毒发身亡，慕容璟和孤独终老未再娶妻,https://view.inews.qq.com/a/20241030V09X1K00,2024-10-30 21:39:10,贵圈星娱,,37.0,10.0,24.0,
80,腾讯网,继周雨彤后，荣梓杉也被审判了，这是牵出萝卜带出泥啊,https://view.inews.qq.com/a/20241031A01A9100,2024-10-31 07:24:08,麻辣表哥,花学的风还在继续刮，这次吹到荣梓杉。      先介绍主角。      荣梓杉是06年的，签约的是壹同制作，陈思诚的公司。      第一部出圈作品是《隐秘的角落》，那时候才14岁。      之后....,75.0,50.0,72.0,37383.0
81,腾讯网,专访刘学义：男人千万不能觉得自己帅，一觉得帅就变油，一油就恶心了,https://view.inews.qq.com/a/20241031V02F5500,2024-10-31 09:53:54,阿欢的名单,,36.0,11.0,26.0,
82,腾讯网,古偶剧不再需要大量配音后，00后新人就业难，机会少，底层群杂都难得,https://view.inews.qq.com/a/20241031V00U3800,2024-10-31 09:00:00,贵圈见证实录,,9.0,6.0,7.0,
83,腾讯网,侯明昊被陈好贴脸开大，花学语录再更新：咱们有钱但你们不想吃,https://view.inews.qq.com/a/20241031V02SBN00,2024-10-31 10:21:01,抓马星娱,,6.0,,,
84,腾讯网,《西游》第一个定下来的演员，“观音菩萨”左大玢功成名退，一生奉献给湘剧｜老牌新番,https://view.inews.qq.com/a/20241029V09UCG00,2024-10-29 22:21:36,猫痴娱,,125.0,25.0,14.0,
85,腾讯网,人生七十古来稀，正是晓庆恋爱时,https://view.inews.qq.com/a/20241031A0097700,2024-10-31 00:15:52,高能E蓓子,Let's普天同庆，今天是刘晓庆74岁生日！请把庆奶名言刻在烟上吸入肺里：“美国人78岁竞选总统，法国人78岁还在谈恋爱。我现在正是年华！”庆奶文学，萧亚轩看了都要瑞思拜，“月光剧本”在她面前都属小儿科，女皇的人生精彩程度放眼内娱无人可比。庆奶和她的小狗文学&nbsp;人生七十古来稀，正是庆奶热恋时。在2024年，你还...,435.0,1091.0,310.0,93511.0
86,腾讯网,地下偶像，向上疯长,https://view.inews.qq.com/a/20241029A09LWK00,2024-10-30 12:13:49,惊蛰研究所,‍‍      作者|小冬      声明|题图来源于网络。      惊蛰研究所原创文章，如需转载请留言申请开白。      仅能容纳数百人的商场小剧场或者Livehouse里人头攒动。舞台下，一....,17.0,17.0,,1653.0
87,腾讯网,为啥说《大梦归离》，程潇是唯一人族？原来田嘉瑞才是隐藏大妖,https://view.inews.qq.com/a/20241031V02ZGH00,2024-10-31 10:34:53,说书的李美人,为啥说《大梦归离》，程潇是唯一人族？原来田嘉瑞才是隐藏大妖,2.0,,,
88,腾讯网,难以想象赵丽颖从85花完美蜕变，竟然只发生在短短三个月里,https://view.inews.qq.com/a/20241030V07U2X00,2024-10-30 17:52:43,九月清宫啊,,57.0,9.0,6.0,
89,腾讯网,要求老公“净身出户”，给李行亮当妈，麦琳的精神PUA比杨子还狠！,https://view.inews.qq.com/a/20241030V07E8T00,2024-10-30 17:24:52,豆丁大碎嘴,逼老公净身出户，给李行亮当妈，麦琳的精神PUA比杨子还狠！,93.0,33.0,59.0,
90,腾讯网,音乐缘黄子弘凡舞台盘点：台上唱功表现力新声可畏，台下造梗喜剧人,https://view.inews.qq.com/a/20241030V0A63U00,2024-10-30 22:11:27,若尘有约,10月27日音乐缘计划第一季收官，黄子弘凡舞台盘点：台上唱功表现力新声可畏，台下造梗喜剧人,1.0,,,
91,腾讯网,两条命运的神奇交汇，张晚意最新古风家宅爱情剧有多精美？,https://view.inews.qq.com/a/20241031V00S7F00,2024-10-31 08:20:00,安伍迪,,2.0,,,
92,腾讯网,花学变“彤学”，未必是艺人之祸,https://view.inews.qq.com/a/20241029A09G6200,2024-10-29 21:12:18,犀牛娱乐官方,·泛娱乐顶尖自媒体  只讲干货和硬逻辑点击上方蓝色字关注  犀牛娱乐犀牛娱乐原创文｜方正    编辑｜朴芳2024之于真人秀行业，是值得被铭记的。前有黄磊做饭被赛博鞭尸，后有雨彤领衔花学的文艺复兴，综艺再次以“课件”的形式被广大网友积极研学。在目前B站、豆瓣、抖音的主流声音里，《花少6》成了足以对标《花少2》...,2.0,2.0,1.0,510.0
93,腾讯网,虞书欣丁禹兮穿书攻略，《永夜星河》好带感！,https://view.inews.qq.com/a/20241031V02H3S00,2024-10-31 09:58:43,透明的三三,虞书欣丁禹兮：永夜星河,1.0,,,
94,腾讯网,只为一人执念一生，丞磊娜扎BE感拉满《大梦归离》,https://view.inews.qq.com/a/20241031V004ZU00,2024-10-31 00:07:13,萝啵酱酱,,5.0,3.0,,
95,腾讯网,郑伊健谈《古惑仔》：陈浩南给了我很多东西，但我当时不想拍这部电影,https://view.inews.qq.com/a/20241031V04VRJ00,2024-10-31 13:35:31,一个字头的诞生,郑伊健谈《古惑仔》，以前觉得自己只有陈浩南这个角色，但现在觉得这也是一种荣幸。,9.0,2.0,3.0,
96,腾讯网,王菲女儿窦靖童又火了！上海开启演唱会，歌声与妈妈如出一辙,https://view.inews.qq.com/a/20241029V06TBZ00,2024-10-29 17:11:58,喜悦Music,,595.0,175.0,208.0,
97,腾讯网,《大梦归离》能爆火，这7首ost功不可没，BGM一响太上头了,https://view.inews.qq.com/a/20241029V06IRS00,2024-10-29 16:31:19,欣姐音娱,,23.0,5.0,4.0,
98,腾讯网,新好莱坞大师惊天名作，今夜燃情上映！,https://view.inews.qq.com/a/20241031A02KLL00,2024-10-31 10:00:00,幕味儿,北京今日放映 | 2024.10.31 周四十月最后一天，电影资料馆艺术影院为您带来新好莱坞电影大师布莱恩·德·帕尔玛传世名作《魔女嘉莉》，影片改编自史蒂芬·金原著小说，由茜茜·斯派塞克领衔主演。这个因校园霸凌而起的青春故事以其惊世骇俗的高潮段落而影史留名。本场观众可凭影票在开场前于影院大厅免费换取【《电影狂想》...,,,,10.0
99,腾讯网,“复仇大女主”成就热度，《黑色月光》却没能成为下一个“新闻女王”？,https://view.inews.qq.com/a/20241029A0A4P800,2024-10-29 23:26:01,娱乐独角兽,​作者| 李寻欢编辑| Mia港产话题热剧再现江湖。由优酷、TVB联合出品，钟澍佳监制，姜振杰、冯曦舜、尹吉度导演，TVB视后杨茜尧（杨怡）领衔主演，王浩信、林夏薇、马志威、黄翠如、杨卓娜、等人主演的复仇爽剧《黑色月光》于10月9日正式上线，隶属于优酷生花剧场X港剧场，开播后在优酷站内热度便迅速突破8000，大结局前更...,5.0,6.0,13.0,2760.0
100,腾讯网,北美首映破亿登榜1，《小飞象》导演精品制作，为何豆瓣仅6.6分？,https://view.inews.qq.com/a/20241029A05URO00,2024-10-29 18:30:00,Sir电影,地球球花，莫妮卡·贝鲁奇。      破碎了……      有多碎呢？      五体投地、大卸八块、阴暗爬行……      最后如同拼图般，一点点聚拢在一起，最后还拿出打钉枪，在脸上微do。   ....,10.0,1.0,,1217.0
101,腾讯网,瑞秋悼念钱德勒去世一周年，晒与马修派瑞合照感慨：一年了,https://view.inews.qq.com/a/20241029V07ARU00,2024-10-29 17:40:04,娱8嘴,10月28日是《老友记》钱德勒扮演者马修·派瑞去世一周年，“瑞秋”扮演者詹妮弗·安妮斯顿在社交平台发文悼念。她晒出与马修·派瑞合照，并配文：“一年了”。2023年10月28日下午4点左右，马修·派瑞因麻醉剂氯胺酮的急性期副作用去世，终年54岁。,6.0,2.0,,
102,腾讯网,改变吴谨言命运的3个人，于正只是其一，上大学时就有人力捧了 | 娱乐圈人脉背调,https://view.inews.qq.com/a/20241029V07GV700,2024-10-29 17:51:34,郑常背调,改变爽剧大女主吴谨言命运的3个人，于正只是其一，上大学时就有人力捧了,32.0,7.0,2.0,
103,腾讯网,搞笑改编薛之谦《天外来物》，神吐槽黄磊”你像天外毒物一样饭菜乱做”,https://view.inews.qq.com/a/20241030V08DMO00,2024-10-30 18:39:46,渣渣与脆脆Shark,薛之谦新歌《天外毒物》,10.0,5.0,1.0,
104,腾讯网,《小巷人家》入股不亏，正午阳光拍年代剧是有两把刷子的,https://view.inews.qq.com/a/20241029A0A4V600,2024-10-29 23:27:27,七话,“正午出品，必属精品”这句话，在近几年不少口碑两极分化的正午剧影响下已经成了过去式，但若将这句话限定在“年代题材”，仍旧适用。      从曾经的《父母爱情》到聚集时代变迁的《大江大河》，再到脱贫题....,4.0,8.0,1.0,2682.0
105,腾讯网,李子柒归来，还是田园一姐吗？,https://view.inews.qq.com/a/20241030A09QRI00,2024-10-30 21:13:20,骨朵网络影视,文｜宝珠‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍李子柒要回来了？几天前，#李子柒营业了#登上热搜第一。离开屏幕一年的她现身“强国熊猫周”宣传视频，身着旗袍、扎着辫子，变身“熊猫姐姐”穿梭于竹林间，几只大熊猫憨态可掬。视频中李子柒轻声介绍熊猫生活习性，还参与了保护区的日常维护工作。针对她的此次露面，网友纷纷表...,29.0,14.0,14.0,10888.0
106,腾讯网,国内首部4K全景声大型情景史诗舞台艺术电影《伟大征程》盛大公映,https://view.inews.qq.com/a/20241031A0329800,2024-10-31 10:39:45,华影嘉视,10月31日，由中央新闻纪录电影制片厂（集团）出品、华夏电影发行有限责任公司发行的纪录电影《伟大征程》正式公映。这部历时数年精心打造、国内首部采用4K全景声技术的大型情景史诗舞台艺术电影将在全国的4K影厅陆续与观众见面，并借助高科技影像和声音设备，以史诗般的情景演绎，生动再现了中国共产党成立百年历程中的辉煌...,,1.0,,1.0
107,腾讯网,11月观影指南：想看的不少，能卖的不多！,https://view.inews.qq.com/a/20241030V0AGFD00,2024-10-30 22:58:31,蛋蛋秀,,4.0,3.0,,
108,腾讯网,《小巷人家》：林栋哲跳级，宋莹乐开了花，谁说调皮的孩子不聪明,https://view.inews.qq.com/a/20241031V032TB00,2024-10-31 10:40:31,晴晴的娱乐日记,,5.0,2.0,1.0,
109,腾讯网,大冰：骂我，你说的都对,https://view.inews.qq.com/a/20241029A07USE00,2024-10-29 18:20:53,最人物,刚过完44岁生日的大冰怕是也没有想到，人生会有如此多的起落。曾经，他是野生作家、民谣歌手、油画画师、黄金左脸……门下走狗无数，大冰的小屋里挤满前来朝圣的文艺青年。2019年后，他身上的光环迅速暗淡，人们对大冰的审判多于赞美，小屋冷落，冰学诞生。而大冰的口碑又是从什么时候再次翻转的呢？是人们发现，“黄金左脸...,35.0,55.0,9.0,6818.0
110,腾讯网,吞噬星空血洛大陆剧场版：终于定档！为完美世界特别篇让步,https://view.inews.qq.com/a/20241030V05CFR00,2024-10-30 14:12:46,梦境动漫,,3.0,3.0,,
111,腾讯网,85流量花，不是“烂片”护身符,https://view.inews.qq.com/a/20241029A08GDQ00,2024-10-29 19:25:36,剧能说,《乔妍的心事》硬伤不少，最多算是平庸之作。但很多人不愿意承认，这种心态其实很好理解，赵丽颖接连拿下两个视后奖杯，“下一站影后”的畅想刚刚展开，《乔妍的心事》就像一盆冷水，兜头泼了过来。同样的剧情，甚至是第二次上演——拿飞天，6.3分的《浴火之路》上映，拿金鹰，类型模糊的《乔妍的心事》上映。两部电影都没...,5.0,1.0,5.0,1174.0
112,腾讯网,全国“哈迷”重返母校，重映电影走向常态化？,https://view.inews.qq.com/a/20241029A08T6500,2024-10-29 20:00:00,娱刺儿,星晖 | 文   陈梅希｜编当海德薇的主题曲再次奏响，谁的青春回来了？10月起，举世闻名的“哈利·波特”全系列电影正式重映，以每周一部的放映节奏登陆中国院线。其中，开篇之作《哈利·波特与魔法石》一经上映便登上了各大社交平台的热搜榜单，首日凭借仅仅6.4%的排片贡献了大盘占比22.4%的票房，出彩的产出比例引发热议...,2.0,3.0,,158.0
113,腾讯网,近期热门网络热门歌曲盘点之《苹果香》，硬控中老年用户,https://view.inews.qq.com/a/20241030V07PIP00,2024-10-30 17:43:57,胡侃音乐-官方,,4.0,,1.0,
114,腾讯网,女性脱口秀冒犯了谁？,https://view.inews.qq.com/a/20241029V07BQU00,2024-10-29 17:43:45,周智琛频道,杨笠挑战性别刻板印象，遭遇部分男性用户抵制，学者分析：“她的幽默是对抗不平等的武器”这样的冒犯，你怎么看？,14.0,5.0,3.0,
115,腾讯网,韩国小厂男团生存之路有多难？U-KISS成员介绍,https://view.inews.qq.com/a/20241027V06NIV00,2024-10-29 09:00:00,赛博威队长,【一天一个团009】努力进取 人员勤更替的小厂男团 U-KISS 下篇 成员介绍,7.0,1.0,,
116,腾讯网,ITZY新曲《Imaginary Friend》上线！久违的二代曲风好适合一击啊,https://view.inews.qq.com/a/20241030V05HHY00,2024-10-30 14:33:22,KPOP现场搬运王,,3.0,1.0,,
117,腾讯网,辰咪CP的错过，是《心动7》最深刻的“BE美学”,https://view.inews.qq.com/a/20241029A09JVK00,2024-10-29 21:28:59,AKA桃叨叨,‍‍作者/阿朕一边是从一而终的坚定选择，“你让我看到了更加勇敢的我”；一边是被动纠结中依然忍不住靠近，“如果有机会一起看看这个世界”，当两份同样热诚深情的告白放在眼前，你会选择哪一个？《心动的信号7》迎来告白夜，围绕赵牧辰、阮小咪、李定豪与刘雨璠的“大四角”关系将悬念保留到最后一刻：雨璠选择提前下车去...,10.0,6.0,7.0,2787.0
118,腾讯网,郭敬明：永远年轻，永远故弄玄虚,https://view.inews.qq.com/a/20241029A08RC700,2024-10-29 19:58:13,文娱先声,作者 | 花花        编辑 | 先声编辑部‍‍‍内娱铁律之一，当一部作品的幕后人员开始上蹿下跳找存在感，那这戏多半是要扑了。原本古装剧《大梦归离》平平无奇地空降，没什么水花，但导演郭敬明狂删微博，留下悬念之后，《大梦归离》迅速制霸微博热搜。在制造舆论上，郭导还是那个郭导。《大梦归离》依然是郭敬明熟悉...,16.0,6.0,5.0,5340.0
119,腾讯网,《音乐缘计划》告别晚会开播，所有遗憾都被弥补，诞生神仙舞台无数,https://view.inews.qq.com/a/20241029V06YAE00,2024-10-29 17:19:09,蛋蛋Music,《音乐缘计划》告别晚会开播，所有遗憾都被弥补，诞生神仙舞台无数,51.0,6.0,10.0,
120,腾讯网,学习原声｜以大开放促进大开发——总书记这样谋划新时代西部大开发,https://view.inews.qq.com/a/20241030A03S3W00,2024-10-30 11:26:48,新华社全媒报道平台,2024年10月25日5时许，一列装载汽车电子零配件等货物的“东盟快班”缓缓驶出重庆团结村中心站。这是从重庆正式发出的首趟“东盟快班”，标志着西部陆海新通道与中欧班列两大贸易通道在这里实现“无缝衔接”。西部陆海新通道，这是习近平总书记近期考察中，多次关注的一条贸易线。  2024年7月30日，在重庆国际物流枢纽园区...,21.0,7.0,5.0,1316.0
121,腾讯网,姐姐为弟追凶26年：伪装身份接近嫌犯，为不露破绽舌头咬出血又咽下去,https://view.inews.qq.com/a/20241031A04W2I00,2024-10-31 14:23:00,紧急呼叫,“姐姐为亡弟追凶26年案” ，11月1日将在广东湛江中院开庭。受害者李焕平姐姐李海玉接受我们视频专访时称，她曾在易某华家附近蹲守多年，为了和易某华套近乎，她谎称自己和丈夫给易某华打过工，在确认易某华的身份后，她把舌头咬破了，为不露破绽把血咽下去。2020年5月易某华被警方抓获，因证据不足，易某华被抓获半年后又...,695.0,137.0,322.0,169059.0
122,腾讯网,国防部：中俄深化务实合作 维护全球战略稳定,https://view.inews.qq.com/a/20241031A0688200,2024-10-31 16:00:32,中国军网,10月31日下午，国防部举行例行记者会，国防部新闻发言人张晓刚大校答记者问。记者：据报道，美太空军高官称，中俄合作日益密切且持续发展，已形成同盟关系。请问发言人有何评论？张晓刚：美方有关言论蓄意曲解中俄关系，妄图误导国际社会，我们对此表示反对。今年是中俄建交75周年，75年来两国关系风雨兼程，探索出“不结盟...,66.0,54.0,16.0,12172.0
123,腾讯网,追光 | 燃情冰雪！亚冬会火炬、奖牌亮相,https://view.inews.qq.com/a/20241030A09ZBV00,2024-10-30 21:46:24,新华社新闻,距离2025年第九届亚冬会开幕还有100天时间30日晚，亚冬会火炬和奖牌正式亮相啦火炬的主题为“澎湃”取汹涌澎湃之意寓意着本届亚冬会将充满活力与激情火炬整体高度约为735毫米兼具现代与古典的美感整体造型似绽放的丁香花这也是哈尔滨的市花而中国红、丁香紫、冰雪白等色彩的结合则象征着真诚豁达、热情洋溢、开放包容的举办...,9.0,3.0,1.0,599.0
124,腾讯网,朝鲜向韩国东部海域发射一枚洲际弹道导弹 外交部回应,https://view.inews.qq.com/a/20241031A05V5600,2024-10-31 15:21:46,央视新闻,31日外交部发言人林剑主持例行记者会，有记者问，朝鲜今天向韩国东部海域发射了一枚洲际弹道导弹，这是朝鲜今年以来首次发射洲际弹道导弹。韩国和美国谴责了本次发射，并表示将作出强有力的回应。韩国总统府表示，将与乌克兰开展讨论，派遣特使以应对朝鲜向俄罗斯派兵一事，中方如何看待当前局势？林剑表示，中方注意到有关...,23.0,40.0,15.0,8667.0
125,腾讯网,一桩举报背后的情与法：拿到200万“分手补偿款”后，90后女孩因敲诈勒索被判十年,https://view.inews.qq.com/a/20241031A00GSE00,2024-10-31 16:25:29,成都商报红星新闻,▲阿蕊“你是老刘这辈子最爱的女人，我决不允许任何人伤害你！”这是2018年2月初，“人在旅途”对“小爷”的承诺。“人在旅途”是老刘的微信昵称，彼时他是一家央企某分公司负责人；“小爷”则是90后女孩、公司临聘人员阿蕊的微信昵称。老刘出生于1964年，比阿蕊大27岁，比阿蕊的父亲也仅小1岁。阿蕊的哥哥阿康和老刘的儿子...,959.0,883.0,941.0,236934.0
126,腾讯网,涉故意伤害罪等 湘雅二医院副主任医师刘翔峰一审获刑17年,https://view.inews.qq.com/a/20241031A048PL00,2024-10-31 12:05:00,央视新闻,10月31日，长沙市中级人民法院依法对刘翔峰案一审公开宣判。对被告人刘翔峰以故意伤害罪判处有期徒刑十年；以受贿罪判处有期徒刑三年，并处罚金二十万元；以非国家工作人员受贿罪判处有期徒刑三年，并处罚金十二万元；以职务侵占罪判处有期徒刑三年，并处罚金十万元；数罪并罚，决定执行有期徒刑十七年，并处罚金四十二万元...,1898.0,3217.0,2408.0,390391.0
127,腾讯网,河北4名女高中生因拒绝搭讪遭多名男子殴打？警方通报,https://view.inews.qq.com/a/20241031A062GE00,2024-10-31 15:43:48,界面新闻,...,173.0,64.0,393.0,51739.0
128,腾讯网,国防部：几件美制武器无法改变两岸军事力量对比态势,https://view.inews.qq.com/a/20241031A05TWX00,2024-10-31 15:20:30,中国军网,"10月31日下午，国防部举行例行记者会，国防部新闻发言人张晓刚大校答记者问。记者：据报道，美国国防部宣布批准价值19.88亿美元对台军售案，包括地空导弹系统和雷达系统。请问发言人有何评论？Question: It is reported that the US Department of Defense recently approved arms sales worth of US$1,988 million to Tai...",34.0,41.0,20.0,6009.0
129,腾讯网,任正非：封闭起来就要落后，华为要向美国学习开放性、包容性,https://view.inews.qq.com/a/20241031A04OFS00,2024-10-31 13:07:52,观察者网,10月31日，华为创始人兼总裁任正非与ICPC（国际大学生程序设计竞赛）主席、教练及获奖选手座谈会纪要公布，座谈时间是今年10月14日。在座谈中，针对不同国家选手的提问，任正非谈到了不同国家的特点，同时还对教育、人工智能、大国纷争、年轻人创业、企业发展等话题发表了看法。任正非认为，不管世界如何纷争，理论是公开的...,530.0,752.0,493.0,67854.0
130,腾讯网,北京辟谣│ 鸡蛋过敏的人不能接种流感疫苗？2024年10月“科学”流言榜发布,https://mp.weixin.qq.com/s/zxjrEKP793xUF0YO-2RAww,2024-10-31 14:49:00,,,,,,
131,腾讯网,外媒：俄罗斯政府对谷歌的罚款已成天文数字，远超全球GDP总和,https://view.inews.qq.com/a/20241031A02E6M00,2024-10-31 09:51:24,环球网,【环球网报道】综合俄罗斯塔斯社、英国《每日电讯报》10月30日报道，俄罗斯政府对谷歌的罚款已达约20000000000000000000000000000000000（35位数字）美元，这一数字远超全球GDP总和（2023年为约110万亿美元，是一个15位数字）。谷歌标志 资料图片据报道，谷歌2020年因其旗下视频平台YouTube封杀多个俄罗斯媒体账号败诉，从...,190.0,131.0,119.0,73511.0
132,腾讯网,专家解读：单靠养老金，到底够不够养老？,https://view.inews.qq.com/a/20241031V061WW00,2024-10-31 15:42:28,财富的答案,,5.0,1.0,1.0,
133,腾讯网,两男子吃饭不给钱称“拘留所的”？警方：确系民辅警，开玩笑产生误会,https://view.inews.qq.com/a/20241031A012JP00,2024-10-31 06:27:29,极目新闻,极目新闻记者 邓波10月30日，有网友发视频称，黑龙江省肇东市两名男子在一餐馆吃饭时不付钱，其中一人还自称在拘留所工作。30日下午，肇东市官方向极目新闻记者回应了此事。监控视频显示，10月30日凌晨2时54分，餐馆内一名坐着的男子称自己是拘留所的，店员则说：“在我们家吃饭都一视同仁……一共125元。”旁边另一名男子...,179.0,124.0,552.0,55375.0
134,腾讯网,在联大投票支持解除美国对古巴封锁 阿根廷外长遭总统解职,https://view.inews.qq.com/a/20241031A00WRZ00,2024-10-31 04:44:44,央视新闻,△阿根廷外长蒙迪诺（资料图）当地时间10月30日，阿根廷总统米莱因该国外长蒙迪诺在联合国大会投票支持解除美国对古巴封锁，解除其外长职务。（总台记者 马天静）联大压倒性通过决议 要求美国终止对古巴经济封锁和制裁&gt;&gt; 2024中央广播电视总台版权所有。未经许可，请勿转载使用。...,893.0,252.0,808.0,285897.0
135,腾讯网,河南一男子投资千万建厂遭遇办证难 状告市监局胜诉后仍未拿到证,https://view.inews.qq.com/a/20241030A0AI2F00,2024-10-31 07:29:22,大皖新闻,大皖新闻讯  “我现在很纳闷，如果食品生产许可证能办，怎么才能办；如果不能，又是因为啥？”10月30日，在河南省新乡市辉县市孟庄镇郭村，52岁的姚江（化名）看着重金购置如今却落满灰尘的生产设备，满面愁容地说。姚江身后的厂房目前已闲置姚江是土生土长的郭村人，在制醋行业从事技术工作多年。2022年，其与人合伙，在...,752.0,258.0,2502.0,85920.0
136,腾讯网,四川一幼儿园为迎检要求家长掏240元订购校服？园方：不是迎检，将停止采购并退费,https://view.inews.qq.com/a/20241031A03XI800,2024-10-31 11:42:05,上游新闻,10月29日，有家长在“问政四川”上投诉称，四川巴中市平昌县西兴小学附属幼儿园为应付上级领导检查，要求每位家长出240元统一订购校服。该家长质疑称，幼儿园购买校服，是否增加学生家长的经济负担？老师在群里通知家长到校选取衣服款式。         图片来源/问政四川截图群聊截图显示，该幼儿园老师在群里发布通知称，...,37.0,40.0,124.0,19624.0
137,腾讯网,著名斯诺克运动员奥沙利文成为香港居民,https://view.inews.qq.com/a/20241031A04OTV00,2024-10-31 13:09:16,北京日报客户端,著名斯诺克运动员奥沙利文申请香港优才计划获批，目前已来港成为香港居民。来源：大湾区之声...,59.0,111.0,51.0,13588.0
138,腾讯网,培训机构，重新“霸占”商场,https://view.inews.qq.com/a/20241031A01ZDG00,2024-10-31 09:13:55,中国新闻周刊,最近，生活在宁夏银川的家长陈晨，发现附近一家运营了14年的商场，其定位在今年转变为“一站式亲子教育娱乐中心”。      一种新兴的业态今年受到关注：形成聚集的培训机构，以商业综合体的形态在城市里首....,54.0,157.0,50.0,23594.0
139,腾讯网,狂妄的“8亿书记”，被查当月还在贪,https://view.inews.qq.com/a/20241030A0A8AG00,2024-10-30 22:20:07,环球人物杂志,“你敢种，我敢铲，坚决消灭苞谷杆！”      作者：田亮 冯群星‍‍      靴子落地。      昨天，天津市第二中级人民法院公开宣判第十三届全国人大财政经济委员会原副主任委员、贵州省委原书记....,990.0,506.0,493.0,186655.0
140,腾讯网,知情者：姚明已请辞篮协主席，将由副主任级别以上的专业人士接任,https://view.inews.qq.com/a/20241030A06WBH00,2024-10-30 16:48:21,成都商报红星新闻,10月30日，据自媒体号“后厂村体工队”消息，中国篮协主席姚明辞去篮协主席职务。红星新闻记者从相关知情人士处了解到，姚明已于10月25日提交辞呈，近日国家体育总局召开党组会，但尚不清楚会议是否讨论了姚明的辞职事宜。姚明 图据IC photo作为曾经的职业篮球运动员，司职中锋的姚明于2011年7月20日宣布退役。退役之后，姚...,574.0,1165.0,1730.0,246064.0
141,腾讯网,上海“地面第一长”公交：单程90公里99个站点，司机乘务员得在外过夜,https://view.inews.qq.com/a/20241031A014OZ00,2024-10-31 11:50:19,上观新闻,作为金山石化工程配套项目，上海公交浦卫线于1980年12月开通营运。四十多年过去，单程从最初80公里延长到87.4公里，站点由11个猛增至99个，营运时间却从2小时15分钟迟滞于至少3个半小时以上，客流更是断崖式下跌，多年处于线路“宜终止”的境地。为确保准点发车，工作人员还须在外租房过夜，近10年来搬过三地，休息环境不容...,608.0,331.0,254.0,160948.0
142,腾讯网,“跨省闪婚”调查：有女子领证9个月生孩子 男方做鉴定发现不是自己的,https://view.inews.qq.com/a/20241030A087AE00,2024-10-31 10:05:12,成都商报红星新闻,▲17万8千元的彩礼转账记录红星新闻记者丨王震华 主编丨蓝婧 编辑丨张寻 责编丨魏孔明今年10月27日，张女士和儿子在贵阳一家民宿已经住了五天。这是两人第十次到贵阳。为了挽回“闪婚”后损失的20多万元中介费和彩礼钱，将近一年的时间里，母子二人不停地往返于江苏和贵州。同一天，24岁的南昌姑娘小曾买好了去贵阳的高铁...,599.0,1079.0,757.0,151157.0
143,腾讯网,美媒炒作美国陆军为与中国开战做准备，“都是生意”,https://view.inews.qq.com/a/20241030A07LMZ00,2024-10-30 17:36:42,观察者网,【文/观察者网 杨蓉】本月初，美国太平洋陆军在夏威夷营“联合太平洋多国战备中心”（JPMRC）举行年度大规模轮训。“新载具、面部彩绘和1200英尺的坠落：美国陆军为与中国开战做准备”，美国《纽约时报》10月29日以此为题，刊发长文记录此次演习背后“秘辛”。报道毫不讳言地宣称，不论民主、共和两党谁上台执政，“美国都...,180.0,82.0,150.0,50637.0
144,腾讯网,房贷利率定价新机制明日落地！三个月、半年、一年，我该怎么选？,https://view.inews.qq.com/a/20241031A04GVK00,2024-10-31 12:35:55,央视新闻,明天（11月1日）起，商业性个人住房贷款利率新的定价机制将正式落地。六大行今日发布的公告明确取消了房贷利率重定价周期最短为一年的限制。 贷款人可随时向银行提出将重定价周期调整为三个月、六个月或一年。在整个还款周期里，房贷利率重定价周期只能调整一次。 问题来了，三个月、半年、一年，该怎么选？一文教你“量...,31.0,505.0,11.0,9387.0
145,腾讯网,比亚迪作为电动汽车公司季度营收首次超过特斯拉,https://view.inews.qq.com/a/20241030A08WDH00,2024-10-30 19:38:26,财联社,【比亚迪前三季度净利润252.4亿元 同比增长18.1%】财联社10月30日电，比亚迪前9个月净利润252.4亿元，同比增长18.1%。其中，第三季度净利润116亿元，同比增长11.5%。前三季度，公司实现营业收入5022亿元，同比增长18.94%。...,93.0,181.0,121.0,15721.0
